MTU,Out Area,In Area,Physical Flow (MW)
08/11/2022 08:00:00 - 08/11/2022 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 09:00:00 - 08/11/2022 10:00:00,BZN|FR,BZN|GB(IFA2),5.00
08/11/2022 09:00:00 - 08/11/2022 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 10:00:00 - 08/11/2022 11:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/11/2022 10:00:00 - 08/11/2022 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 11:00:00 - 08/11/2022 12:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/11/2022 11:00:00 - 08/11/2022 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 12:00:00 - 08/11/2022 13:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/11/2022 12:00:00 - 08/11/2022 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 13:00:00 - 08/11/2022 14:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/11/2022 13:00:00 - 08/11/2022 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 14:00:00 - 08/11/2022 15:00:00,BZN|FR,BZN|GB(IFA2),1.00
08/11/2022 14:00:00 - 08/11/2022 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 15:00:00 - 08/11/2022 16:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/11/2022 15:00:00 - 08/11/2022 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 16:00:00 - 08/11/2022 17:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/11/2022 16:00:00 - 08/11/2022 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 17:00:00 - 08/11/2022 18:00:00,BZN|FR,BZN|GB(IFA2),1.00
08/11/2022 17:00:00 - 08/11/2022 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 18:00:00 - 08/11/2022 19:00:00,BZN|FR,BZN|GB(IFA2),1.00
08/11/2022 18:00:00 - 08/11/2022 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 19:00:00 - 08/11/2022 20:00:00,BZN|FR,BZN|GB(IFA2),1.00
08/11/2022 19:00:00 - 08/11/2022 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/11/2022 20:00:00 - 08/11/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/11/2022 20:00:00 - 08/11/2022 21:00:00,BZN|GB(IFA2),BZN|FR,7.00
08/11/2022 21:00:00 - 08/11/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/11/2022 21:00:00 - 08/11/2022 22:00:00,BZN|GB(IFA2),BZN|FR,424.00
08/11/2022 22:00:00 - 08/11/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/11/2022 22:00:00 - 08/11/2022 23:00:00,BZN|GB(IFA2),BZN|FR,749.00
08/11/2022 23:00:00 - 09/11/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/11/2022 23:00:00 - 09/11/2022 00:00:00,BZN|GB(IFA2),BZN|FR,988.00
09/11/2022 00:00:00 - 09/11/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 00:00:00 - 09/11/2022 01:00:00,BZN|GB(IFA2),BZN|FR,986.00
09/11/2022 01:00:00 - 09/11/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 01:00:00 - 09/11/2022 02:00:00,BZN|GB(IFA2),BZN|FR,903.00
09/11/2022 02:00:00 - 09/11/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 02:00:00 - 09/11/2022 03:00:00,BZN|GB(IFA2),BZN|FR,970.00
09/11/2022 03:00:00 - 09/11/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 03:00:00 - 09/11/2022 04:00:00,BZN|GB(IFA2),BZN|FR,977.00
09/11/2022 04:00:00 - 09/11/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 04:00:00 - 09/11/2022 05:00:00,BZN|GB(IFA2),BZN|FR,973.00
09/11/2022 05:00:00 - 09/11/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 05:00:00 - 09/11/2022 06:00:00,BZN|GB(IFA2),BZN|FR,996.00
09/11/2022 06:00:00 - 09/11/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 06:00:00 - 09/11/2022 07:00:00,BZN|GB(IFA2),BZN|FR,991.00
09/11/2022 07:00:00 - 09/11/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 07:00:00 - 09/11/2022 08:00:00,BZN|GB(IFA2),BZN|FR,652.00
09/11/2022 08:00:00 - 09/11/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 08:00:00 - 09/11/2022 09:00:00,BZN|GB(IFA2),BZN|FR,525.00
09/11/2022 09:00:00 - 09/11/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 09:00:00 - 09/11/2022 10:00:00,BZN|GB(IFA2),BZN|FR,320.00
09/11/2022 10:00:00 - 09/11/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 10:00:00 - 09/11/2022 11:00:00,BZN|GB(IFA2),BZN|FR,981.00
09/11/2022 11:00:00 - 09/11/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 11:00:00 - 09/11/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/11/2022 12:00:00 - 09/11/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 12:00:00 - 09/11/2022 13:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/11/2022 13:00:00 - 09/11/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 13:00:00 - 09/11/2022 14:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/11/2022 14:00:00 - 09/11/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 14:00:00 - 09/11/2022 15:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/11/2022 15:00:00 - 09/11/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 15:00:00 - 09/11/2022 16:00:00,BZN|GB(IFA2),BZN|FR,997.00
09/11/2022 16:00:00 - 09/11/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 16:00:00 - 09/11/2022 17:00:00,BZN|GB(IFA2),BZN|FR,992.00
09/11/2022 17:00:00 - 09/11/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 17:00:00 - 09/11/2022 18:00:00,BZN|GB(IFA2),BZN|FR,732.00
09/11/2022 18:00:00 - 09/11/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 18:00:00 - 09/11/2022 19:00:00,BZN|GB(IFA2),BZN|FR,970.00
09/11/2022 19:00:00 - 09/11/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 19:00:00 - 09/11/2022 20:00:00,BZN|GB(IFA2),BZN|FR,996.00
09/11/2022 20:00:00 - 09/11/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 20:00:00 - 09/11/2022 21:00:00,BZN|GB(IFA2),BZN|FR,995.00
09/11/2022 21:00:00 - 09/11/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 21:00:00 - 09/11/2022 22:00:00,BZN|GB(IFA2),BZN|FR,902.00
09/11/2022 22:00:00 - 09/11/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 22:00:00 - 09/11/2022 23:00:00,BZN|GB(IFA2),BZN|FR,948.00
09/11/2022 23:00:00 - 10/11/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
09/11/2022 23:00:00 - 10/11/2022 00:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/11/2022 00:00:00 - 10/11/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 00:00:00 - 10/11/2022 01:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 01:00:00 - 10/11/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 01:00:00 - 10/11/2022 02:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 02:00:00 - 10/11/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 02:00:00 - 10/11/2022 03:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 03:00:00 - 10/11/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 03:00:00 - 10/11/2022 04:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 04:00:00 - 10/11/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 04:00:00 - 10/11/2022 05:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 05:00:00 - 10/11/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 05:00:00 - 10/11/2022 06:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 06:00:00 - 10/11/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 06:00:00 - 10/11/2022 07:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 07:00:00 - 10/11/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 07:00:00 - 10/11/2022 08:00:00,BZN|GB(IFA2),BZN|FR,998.00
10/11/2022 08:00:00 - 10/11/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 08:00:00 - 10/11/2022 09:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 09:00:00 - 10/11/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 09:00:00 - 10/11/2022 10:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 10:00:00 - 10/11/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 10:00:00 - 10/11/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 11:00:00 - 10/11/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 11:00:00 - 10/11/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 12:00:00 - 10/11/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 12:00:00 - 10/11/2022 13:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 13:00:00 - 10/11/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 13:00:00 - 10/11/2022 14:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 14:00:00 - 10/11/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 14:00:00 - 10/11/2022 15:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 15:00:00 - 10/11/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 15:00:00 - 10/11/2022 16:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 16:00:00 - 10/11/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 16:00:00 - 10/11/2022 17:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 17:00:00 - 10/11/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 17:00:00 - 10/11/2022 18:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 18:00:00 - 10/11/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 18:00:00 - 10/11/2022 19:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 19:00:00 - 10/11/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 19:00:00 - 10/11/2022 20:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/11/2022 20:00:00 - 10/11/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 20:00:00 - 10/11/2022 21:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/11/2022 21:00:00 - 10/11/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 21:00:00 - 10/11/2022 22:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 22:00:00 - 10/11/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 22:00:00 - 10/11/2022 23:00:00,BZN|GB(IFA2),BZN|FR,997.00
10/11/2022 23:00:00 - 11/11/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/11/2022 23:00:00 - 11/11/2022 00:00:00,BZN|GB(IFA2),BZN|FR,997.00
11/11/2022 00:00:00 - 11/11/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 00:00:00 - 11/11/2022 01:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/11/2022 01:00:00 - 11/11/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 01:00:00 - 11/11/2022 02:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/11/2022 02:00:00 - 11/11/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 02:00:00 - 11/11/2022 03:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/11/2022 03:00:00 - 11/11/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 03:00:00 - 11/11/2022 04:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/11/2022 04:00:00 - 11/11/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 04:00:00 - 11/11/2022 05:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/11/2022 05:00:00 - 11/11/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 05:00:00 - 11/11/2022 06:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/11/2022 06:00:00 - 11/11/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 06:00:00 - 11/11/2022 07:00:00,BZN|GB(IFA2),BZN|FR,996.00
11/11/2022 07:00:00 - 11/11/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 07:00:00 - 11/11/2022 08:00:00,BZN|GB(IFA2),BZN|FR,997.00
11/11/2022 08:00:00 - 11/11/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 08:00:00 - 11/11/2022 09:00:00,BZN|GB(IFA2),BZN|FR,997.00
11/11/2022 09:00:00 - 11/11/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 09:00:00 - 11/11/2022 10:00:00,BZN|GB(IFA2),BZN|FR,991.00
11/11/2022 10:00:00 - 11/11/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 10:00:00 - 11/11/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
11/11/2022 11:00:00 - 11/11/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 11:00:00 - 11/11/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
11/11/2022 12:00:00 - 11/11/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 12:00:00 - 11/11/2022 13:00:00,BZN|GB(IFA2),BZN|FR,995.00
11/11/2022 13:00:00 - 11/11/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 13:00:00 - 11/11/2022 14:00:00,BZN|GB(IFA2),BZN|FR,865.00
11/11/2022 14:00:00 - 11/11/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 14:00:00 - 11/11/2022 15:00:00,BZN|GB(IFA2),BZN|FR,806.00
11/11/2022 15:00:00 - 11/11/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 15:00:00 - 11/11/2022 16:00:00,BZN|GB(IFA2),BZN|FR,992.00
11/11/2022 16:00:00 - 11/11/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 16:00:00 - 11/11/2022 17:00:00,BZN|GB(IFA2),BZN|FR,993.00
11/11/2022 17:00:00 - 11/11/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 17:00:00 - 11/11/2022 18:00:00,BZN|GB(IFA2),BZN|FR,766.00
11/11/2022 18:00:00 - 11/11/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 18:00:00 - 11/11/2022 19:00:00,BZN|GB(IFA2),BZN|FR,762.00
11/11/2022 19:00:00 - 11/11/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 19:00:00 - 11/11/2022 20:00:00,BZN|GB(IFA2),BZN|FR,801.00
11/11/2022 20:00:00 - 11/11/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 20:00:00 - 11/11/2022 21:00:00,BZN|GB(IFA2),BZN|FR,992.00
11/11/2022 21:00:00 - 11/11/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 21:00:00 - 11/11/2022 22:00:00,BZN|GB(IFA2),BZN|FR,997.00
11/11/2022 22:00:00 - 11/11/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 22:00:00 - 11/11/2022 23:00:00,BZN|GB(IFA2),BZN|FR,997.00
11/11/2022 23:00:00 - 12/11/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/11/2022 23:00:00 - 12/11/2022 00:00:00,BZN|GB(IFA2),BZN|FR,996.00
12/11/2022 00:00:00 - 12/11/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 00:00:00 - 12/11/2022 01:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 01:00:00 - 12/11/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 01:00:00 - 12/11/2022 02:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 02:00:00 - 12/11/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 02:00:00 - 12/11/2022 03:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 03:00:00 - 12/11/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 03:00:00 - 12/11/2022 04:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 04:00:00 - 12/11/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 04:00:00 - 12/11/2022 05:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 05:00:00 - 12/11/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 05:00:00 - 12/11/2022 06:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 06:00:00 - 12/11/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 06:00:00 - 12/11/2022 07:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 07:00:00 - 12/11/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 07:00:00 - 12/11/2022 08:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 08:00:00 - 12/11/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 08:00:00 - 12/11/2022 09:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 09:00:00 - 12/11/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 09:00:00 - 12/11/2022 10:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 10:00:00 - 12/11/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 10:00:00 - 12/11/2022 11:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 11:00:00 - 12/11/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 11:00:00 - 12/11/2022 12:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 12:00:00 - 12/11/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 12:00:00 - 12/11/2022 13:00:00,BZN|GB(IFA2),BZN|FR,996.00
12/11/2022 13:00:00 - 12/11/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 13:00:00 - 12/11/2022 14:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 14:00:00 - 12/11/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 14:00:00 - 12/11/2022 15:00:00,BZN|GB(IFA2),BZN|FR,994.00
12/11/2022 15:00:00 - 12/11/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 15:00:00 - 12/11/2022 16:00:00,BZN|GB(IFA2),BZN|FR,914.00
12/11/2022 16:00:00 - 12/11/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 16:00:00 - 12/11/2022 17:00:00,BZN|GB(IFA2),BZN|FR,789.00
12/11/2022 17:00:00 - 12/11/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 17:00:00 - 12/11/2022 18:00:00,BZN|GB(IFA2),BZN|FR,590.00
12/11/2022 18:00:00 - 12/11/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 18:00:00 - 12/11/2022 19:00:00,BZN|GB(IFA2),BZN|FR,703.00
12/11/2022 19:00:00 - 12/11/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 19:00:00 - 12/11/2022 20:00:00,BZN|GB(IFA2),BZN|FR,848.00
12/11/2022 20:00:00 - 12/11/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 20:00:00 - 12/11/2022 21:00:00,BZN|GB(IFA2),BZN|FR,993.00
12/11/2022 21:00:00 - 12/11/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 21:00:00 - 12/11/2022 22:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 22:00:00 - 12/11/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 22:00:00 - 12/11/2022 23:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/11/2022 23:00:00 - 13/11/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/11/2022 23:00:00 - 13/11/2022 00:00:00,BZN|GB(IFA2),BZN|FR,977.00
13/11/2022 00:00:00 - 13/11/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 00:00:00 - 13/11/2022 01:00:00,BZN|GB(IFA2),BZN|FR,932.00
13/11/2022 01:00:00 - 13/11/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 01:00:00 - 13/11/2022 02:00:00,BZN|GB(IFA2),BZN|FR,886.00
13/11/2022 02:00:00 - 13/11/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 02:00:00 - 13/11/2022 03:00:00,BZN|GB(IFA2),BZN|FR,880.00
13/11/2022 03:00:00 - 13/11/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 03:00:00 - 13/11/2022 04:00:00,BZN|GB(IFA2),BZN|FR,652.00
13/11/2022 04:00:00 - 13/11/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 04:00:00 - 13/11/2022 05:00:00,BZN|GB(IFA2),BZN|FR,678.00
13/11/2022 05:00:00 - 13/11/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 05:00:00 - 13/11/2022 06:00:00,BZN|GB(IFA2),BZN|FR,922.00
13/11/2022 06:00:00 - 13/11/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 06:00:00 - 13/11/2022 07:00:00,BZN|GB(IFA2),BZN|FR,932.00
13/11/2022 07:00:00 - 13/11/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 07:00:00 - 13/11/2022 08:00:00,BZN|GB(IFA2),BZN|FR,923.00
13/11/2022 08:00:00 - 13/11/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 08:00:00 - 13/11/2022 09:00:00,BZN|GB(IFA2),BZN|FR,849.00
13/11/2022 09:00:00 - 13/11/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 09:00:00 - 13/11/2022 10:00:00,BZN|GB(IFA2),BZN|FR,984.00
13/11/2022 10:00:00 - 13/11/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 10:00:00 - 13/11/2022 11:00:00,BZN|GB(IFA2),BZN|FR,946.00
13/11/2022 11:00:00 - 13/11/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 11:00:00 - 13/11/2022 12:00:00,BZN|GB(IFA2),BZN|FR,734.00
13/11/2022 12:00:00 - 13/11/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 12:00:00 - 13/11/2022 13:00:00,BZN|GB(IFA2),BZN|FR,593.00
13/11/2022 13:00:00 - 13/11/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 13:00:00 - 13/11/2022 14:00:00,BZN|GB(IFA2),BZN|FR,814.00
13/11/2022 14:00:00 - 13/11/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 14:00:00 - 13/11/2022 15:00:00,BZN|GB(IFA2),BZN|FR,985.00
13/11/2022 15:00:00 - 13/11/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 15:00:00 - 13/11/2022 16:00:00,BZN|GB(IFA2),BZN|FR,580.00
13/11/2022 16:00:00 - 13/11/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 16:00:00 - 13/11/2022 17:00:00,BZN|GB(IFA2),BZN|FR,835.00
13/11/2022 17:00:00 - 13/11/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 17:00:00 - 13/11/2022 18:00:00,BZN|GB(IFA2),BZN|FR,595.00
13/11/2022 18:00:00 - 13/11/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 18:00:00 - 13/11/2022 19:00:00,BZN|GB(IFA2),BZN|FR,668.00
13/11/2022 19:00:00 - 13/11/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 19:00:00 - 13/11/2022 20:00:00,BZN|GB(IFA2),BZN|FR,751.00
13/11/2022 20:00:00 - 13/11/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 20:00:00 - 13/11/2022 21:00:00,BZN|GB(IFA2),BZN|FR,602.00
13/11/2022 21:00:00 - 13/11/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 21:00:00 - 13/11/2022 22:00:00,BZN|GB(IFA2),BZN|FR,767.00
13/11/2022 22:00:00 - 13/11/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 22:00:00 - 13/11/2022 23:00:00,BZN|GB(IFA2),BZN|FR,928.00
13/11/2022 23:00:00 - 14/11/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
13/11/2022 23:00:00 - 14/11/2022 00:00:00,BZN|GB(IFA2),BZN|FR,995.00
14/11/2022 00:00:00 - 14/11/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
14/11/2022 00:00:00 - 14/11/2022 01:00:00,BZN|GB(IFA2),BZN|FR,997.00
14/11/2022 01:00:00 - 14/11/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
