MTU,Out Area,In Area,Physical Flow (MW)
20/09/2023 16:00:00 - 20/09/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
20/09/2023 17:00:00 - 20/09/2023 18:00:00,BZN|FR,BZN|GB(IFA2),1024.75
20/09/2023 17:00:00 - 20/09/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
20/09/2023 18:00:00 - 20/09/2023 19:00:00,BZN|FR,BZN|GB(IFA2),1024.25
20/09/2023 18:00:00 - 20/09/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
20/09/2023 19:00:00 - 20/09/2023 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
20/09/2023 19:00:00 - 20/09/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
20/09/2023 20:00:00 - 20/09/2023 21:00:00,BZN|FR,BZN|GB(IFA2),904.00
20/09/2023 20:00:00 - 20/09/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
20/09/2023 21:00:00 - 20/09/2023 22:00:00,BZN|FR,BZN|GB(IFA2),1006.25
20/09/2023 21:00:00 - 20/09/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
20/09/2023 22:00:00 - 20/09/2023 23:00:00,BZN|FR,BZN|GB(IFA2),786.50
20/09/2023 22:00:00 - 20/09/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
20/09/2023 23:00:00 - 21/09/2023 00:00:00,BZN|FR,BZN|GB(IFA2),687.75
20/09/2023 23:00:00 - 21/09/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 00:00:00 - 21/09/2023 01:00:00,BZN|FR,BZN|GB(IFA2),454.25
21/09/2023 00:00:00 - 21/09/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 01:00:00 - 21/09/2023 02:00:00,BZN|FR,BZN|GB(IFA2),484.00
21/09/2023 01:00:00 - 21/09/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 02:00:00 - 21/09/2023 03:00:00,BZN|FR,BZN|GB(IFA2),554.25
21/09/2023 02:00:00 - 21/09/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 03:00:00 - 21/09/2023 04:00:00,BZN|FR,BZN|GB(IFA2),561.25
21/09/2023 03:00:00 - 21/09/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 04:00:00 - 21/09/2023 05:00:00,BZN|FR,BZN|GB(IFA2),510.50
21/09/2023 04:00:00 - 21/09/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 05:00:00 - 21/09/2023 06:00:00,BZN|FR,BZN|GB(IFA2),545.25
21/09/2023 05:00:00 - 21/09/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 06:00:00 - 21/09/2023 07:00:00,BZN|FR,BZN|GB(IFA2),963.00
21/09/2023 06:00:00 - 21/09/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 07:00:00 - 21/09/2023 08:00:00,BZN|FR,BZN|GB(IFA2),1024.25
21/09/2023 07:00:00 - 21/09/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 08:00:00 - 21/09/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1024.50
21/09/2023 08:00:00 - 21/09/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 09:00:00 - 21/09/2023 10:00:00,BZN|FR,BZN|GB(IFA2),958.75
21/09/2023 09:00:00 - 21/09/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 10:00:00 - 21/09/2023 11:00:00,BZN|FR,BZN|GB(IFA2),274.75
21/09/2023 10:00:00 - 21/09/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 11:00:00 - 21/09/2023 12:00:00,BZN|FR,BZN|GB(IFA2),218.00
21/09/2023 11:00:00 - 21/09/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 12:00:00 - 21/09/2023 13:00:00,BZN|FR,BZN|GB(IFA2),241.25
21/09/2023 12:00:00 - 21/09/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 13:00:00 - 21/09/2023 14:00:00,BZN|FR,BZN|GB(IFA2),583.00
21/09/2023 13:00:00 - 21/09/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 14:00:00 - 21/09/2023 15:00:00,BZN|FR,BZN|GB(IFA2),539.75
21/09/2023 14:00:00 - 21/09/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 15:00:00 - 21/09/2023 16:00:00,BZN|FR,BZN|GB(IFA2),948.00
21/09/2023 15:00:00 - 21/09/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 16:00:00 - 21/09/2023 17:00:00,BZN|FR,BZN|GB(IFA2),661.50
21/09/2023 16:00:00 - 21/09/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 17:00:00 - 21/09/2023 18:00:00,BZN|FR,BZN|GB(IFA2),618.00
21/09/2023 17:00:00 - 21/09/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 18:00:00 - 21/09/2023 19:00:00,BZN|FR,BZN|GB(IFA2),970.25
21/09/2023 18:00:00 - 21/09/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 19:00:00 - 21/09/2023 20:00:00,BZN|FR,BZN|GB(IFA2),1024.00
21/09/2023 19:00:00 - 21/09/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 20:00:00 - 21/09/2023 21:00:00,BZN|FR,BZN|GB(IFA2),1014.75
21/09/2023 20:00:00 - 21/09/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 21:00:00 - 21/09/2023 22:00:00,BZN|FR,BZN|GB(IFA2),1021.25
21/09/2023 21:00:00 - 21/09/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 22:00:00 - 21/09/2023 23:00:00,BZN|FR,BZN|GB(IFA2),1025.00
21/09/2023 22:00:00 - 21/09/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/09/2023 23:00:00 - 22/09/2023 00:00:00,BZN|FR,BZN|GB(IFA2),1026.00
21/09/2023 23:00:00 - 22/09/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 00:00:00 - 22/09/2023 01:00:00,BZN|FR,BZN|GB(IFA2),1026.25
22/09/2023 00:00:00 - 22/09/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 01:00:00 - 22/09/2023 02:00:00,BZN|FR,BZN|GB(IFA2),1026.25
22/09/2023 01:00:00 - 22/09/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 02:00:00 - 22/09/2023 03:00:00,BZN|FR,BZN|GB(IFA2),1026.50
22/09/2023 02:00:00 - 22/09/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 03:00:00 - 22/09/2023 04:00:00,BZN|FR,BZN|GB(IFA2),1026.50
22/09/2023 03:00:00 - 22/09/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 04:00:00 - 22/09/2023 05:00:00,BZN|FR,BZN|GB(IFA2),1011.25
22/09/2023 04:00:00 - 22/09/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 05:00:00 - 22/09/2023 06:00:00,BZN|FR,BZN|GB(IFA2),917.75
22/09/2023 05:00:00 - 22/09/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 06:00:00 - 22/09/2023 07:00:00,BZN|FR,BZN|GB(IFA2),882.00
22/09/2023 06:00:00 - 22/09/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 07:00:00 - 22/09/2023 08:00:00,BZN|FR,BZN|GB(IFA2),996.25
22/09/2023 07:00:00 - 22/09/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 08:00:00 - 22/09/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1024.00
22/09/2023 08:00:00 - 22/09/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 09:00:00 - 22/09/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/09/2023 09:00:00 - 22/09/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 10:00:00 - 22/09/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/09/2023 10:00:00 - 22/09/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 11:00:00 - 22/09/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1024.75
22/09/2023 11:00:00 - 22/09/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 12:00:00 - 22/09/2023 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/09/2023 12:00:00 - 22/09/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 13:00:00 - 22/09/2023 14:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/09/2023 13:00:00 - 22/09/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 14:00:00 - 22/09/2023 15:00:00,BZN|FR,BZN|GB(IFA2),1025.50
22/09/2023 14:00:00 - 22/09/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 15:00:00 - 22/09/2023 16:00:00,BZN|FR,BZN|GB(IFA2),943.50
22/09/2023 15:00:00 - 22/09/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 16:00:00 - 22/09/2023 17:00:00,BZN|FR,BZN|GB(IFA2),879.25
22/09/2023 16:00:00 - 22/09/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 17:00:00 - 22/09/2023 18:00:00,BZN|FR,BZN|GB(IFA2),732.75
22/09/2023 17:00:00 - 22/09/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 18:00:00 - 22/09/2023 19:00:00,BZN|FR,BZN|GB(IFA2),796.75
22/09/2023 18:00:00 - 22/09/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 19:00:00 - 22/09/2023 20:00:00,BZN|FR,BZN|GB(IFA2),978.50
22/09/2023 19:00:00 - 22/09/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 20:00:00 - 22/09/2023 21:00:00,BZN|FR,BZN|GB(IFA2),687.25
22/09/2023 20:00:00 - 22/09/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 21:00:00 - 22/09/2023 22:00:00,BZN|FR,BZN|GB(IFA2),664.25
22/09/2023 21:00:00 - 22/09/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 22:00:00 - 22/09/2023 23:00:00,BZN|FR,BZN|GB(IFA2),311.50
22/09/2023 22:00:00 - 22/09/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/09/2023 23:00:00 - 23/09/2023 00:00:00,BZN|FR,BZN|GB(IFA2),318.25
22/09/2023 23:00:00 - 23/09/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 00:00:00 - 23/09/2023 01:00:00,BZN|FR,BZN|GB(IFA2),265.25
23/09/2023 00:00:00 - 23/09/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 01:00:00 - 23/09/2023 02:00:00,BZN|FR,BZN|GB(IFA2),644.75
23/09/2023 01:00:00 - 23/09/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 02:00:00 - 23/09/2023 03:00:00,BZN|FR,BZN|GB(IFA2),654.00
23/09/2023 02:00:00 - 23/09/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 03:00:00 - 23/09/2023 04:00:00,BZN|FR,BZN|GB(IFA2),697.50
23/09/2023 03:00:00 - 23/09/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 04:00:00 - 23/09/2023 05:00:00,BZN|FR,BZN|GB(IFA2),542.00
23/09/2023 04:00:00 - 23/09/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 05:00:00 - 23/09/2023 06:00:00,BZN|FR,BZN|GB(IFA2),596.50
23/09/2023 05:00:00 - 23/09/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 06:00:00 - 23/09/2023 07:00:00,BZN|FR,BZN|GB(IFA2),744.00
23/09/2023 06:00:00 - 23/09/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 07:00:00 - 23/09/2023 08:00:00,BZN|FR,BZN|GB(IFA2),818.00
23/09/2023 07:00:00 - 23/09/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 08:00:00 - 23/09/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1000.50
23/09/2023 08:00:00 - 23/09/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 09:00:00 - 23/09/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1024.25
23/09/2023 09:00:00 - 23/09/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 10:00:00 - 23/09/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1024.50
23/09/2023 10:00:00 - 23/09/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 11:00:00 - 23/09/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1024.75
23/09/2023 11:00:00 - 23/09/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 12:00:00 - 23/09/2023 13:00:00,BZN|FR,BZN|GB(IFA2),1025.50
23/09/2023 12:00:00 - 23/09/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 13:00:00 - 23/09/2023 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/09/2023 13:00:00 - 23/09/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 14:00:00 - 23/09/2023 15:00:00,BZN|FR,BZN|GB(IFA2),1025.75
23/09/2023 14:00:00 - 23/09/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 15:00:00 - 23/09/2023 16:00:00,BZN|FR,BZN|GB(IFA2),1025.25
23/09/2023 15:00:00 - 23/09/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 16:00:00 - 23/09/2023 17:00:00,BZN|FR,BZN|GB(IFA2),912.50
23/09/2023 16:00:00 - 23/09/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 17:00:00 - 23/09/2023 18:00:00,BZN|FR,BZN|GB(IFA2),747.00
23/09/2023 17:00:00 - 23/09/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 18:00:00 - 23/09/2023 19:00:00,BZN|FR,BZN|GB(IFA2),355.75
23/09/2023 18:00:00 - 23/09/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 19:00:00 - 23/09/2023 20:00:00,BZN|FR,BZN|GB(IFA2),231.50
23/09/2023 19:00:00 - 23/09/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 20:00:00 - 23/09/2023 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/09/2023 20:00:00 - 23/09/2023 21:00:00,BZN|GB(IFA2),BZN|FR,338.00
23/09/2023 21:00:00 - 23/09/2023 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
23/09/2023 21:00:00 - 23/09/2023 22:00:00,BZN|GB(IFA2),BZN|FR,461.75
23/09/2023 22:00:00 - 23/09/2023 23:00:00,BZN|FR,BZN|GB(IFA2),4.00
23/09/2023 22:00:00 - 23/09/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/09/2023 23:00:00 - 24/09/2023 00:00:00,BZN|FR,BZN|GB(IFA2),120.25
23/09/2023 23:00:00 - 24/09/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 00:00:00 - 24/09/2023 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 00:00:00 - 24/09/2023 01:00:00,BZN|GB(IFA2),BZN|FR,277.00
24/09/2023 01:00:00 - 24/09/2023 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 01:00:00 - 24/09/2023 02:00:00,BZN|GB(IFA2),BZN|FR,760.25
24/09/2023 02:00:00 - 24/09/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 02:00:00 - 24/09/2023 03:00:00,BZN|GB(IFA2),BZN|FR,686.25
24/09/2023 03:00:00 - 24/09/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 03:00:00 - 24/09/2023 04:00:00,BZN|GB(IFA2),BZN|FR,909.00
24/09/2023 04:00:00 - 24/09/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 04:00:00 - 24/09/2023 05:00:00,BZN|GB(IFA2),BZN|FR,657.25
24/09/2023 05:00:00 - 24/09/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 05:00:00 - 24/09/2023 06:00:00,BZN|GB(IFA2),BZN|FR,615.25
24/09/2023 06:00:00 - 24/09/2023 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 06:00:00 - 24/09/2023 07:00:00,BZN|GB(IFA2),BZN|FR,64.50
24/09/2023 07:00:00 - 24/09/2023 08:00:00,BZN|FR,BZN|GB(IFA2),144.50
24/09/2023 07:00:00 - 24/09/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 08:00:00 - 24/09/2023 09:00:00,BZN|FR,BZN|GB(IFA2),564.50
24/09/2023 08:00:00 - 24/09/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 09:00:00 - 24/09/2023 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 09:00:00 - 24/09/2023 10:00:00,BZN|GB(IFA2),BZN|FR,28.75
24/09/2023 10:00:00 - 24/09/2023 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 10:00:00 - 24/09/2023 11:00:00,BZN|GB(IFA2),BZN|FR,692.75
24/09/2023 11:00:00 - 24/09/2023 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 11:00:00 - 24/09/2023 12:00:00,BZN|GB(IFA2),BZN|FR,816.50
24/09/2023 12:00:00 - 24/09/2023 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 12:00:00 - 24/09/2023 13:00:00,BZN|GB(IFA2),BZN|FR,247.75
24/09/2023 13:00:00 - 24/09/2023 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 13:00:00 - 24/09/2023 14:00:00,BZN|GB(IFA2),BZN|FR,652.50
24/09/2023 14:00:00 - 24/09/2023 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 14:00:00 - 24/09/2023 15:00:00,BZN|GB(IFA2),BZN|FR,615.25
24/09/2023 15:00:00 - 24/09/2023 16:00:00,BZN|FR,BZN|GB(IFA2),19.75
24/09/2023 15:00:00 - 24/09/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 16:00:00 - 24/09/2023 17:00:00,BZN|FR,BZN|GB(IFA2),643.50
24/09/2023 16:00:00 - 24/09/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 17:00:00 - 24/09/2023 18:00:00,BZN|FR,BZN|GB(IFA2),325.50
24/09/2023 17:00:00 - 24/09/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 18:00:00 - 24/09/2023 19:00:00,BZN|FR,BZN|GB(IFA2),397.00
24/09/2023 18:00:00 - 24/09/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 19:00:00 - 24/09/2023 20:00:00,BZN|FR,BZN|GB(IFA2),209.50
24/09/2023 19:00:00 - 24/09/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/09/2023 20:00:00 - 24/09/2023 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 20:00:00 - 24/09/2023 21:00:00,BZN|GB(IFA2),BZN|FR,380.25
24/09/2023 21:00:00 - 24/09/2023 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 21:00:00 - 24/09/2023 22:00:00,BZN|GB(IFA2),BZN|FR,660.75
24/09/2023 22:00:00 - 24/09/2023 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 22:00:00 - 24/09/2023 23:00:00,BZN|GB(IFA2),BZN|FR,957.50
24/09/2023 23:00:00 - 25/09/2023 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/09/2023 23:00:00 - 25/09/2023 00:00:00,BZN|GB(IFA2),BZN|FR,995.50
25/09/2023 00:00:00 - 25/09/2023 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 00:00:00 - 25/09/2023 01:00:00,BZN|GB(IFA2),BZN|FR,995.50
25/09/2023 01:00:00 - 25/09/2023 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 01:00:00 - 25/09/2023 02:00:00,BZN|GB(IFA2),BZN|FR,995.50
25/09/2023 02:00:00 - 25/09/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 02:00:00 - 25/09/2023 03:00:00,BZN|GB(IFA2),BZN|FR,995.50
25/09/2023 03:00:00 - 25/09/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 03:00:00 - 25/09/2023 04:00:00,BZN|GB(IFA2),BZN|FR,995.75
25/09/2023 04:00:00 - 25/09/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 04:00:00 - 25/09/2023 05:00:00,BZN|GB(IFA2),BZN|FR,996.00
25/09/2023 05:00:00 - 25/09/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 05:00:00 - 25/09/2023 06:00:00,BZN|GB(IFA2),BZN|FR,914.00
25/09/2023 06:00:00 - 25/09/2023 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 06:00:00 - 25/09/2023 07:00:00,BZN|GB(IFA2),BZN|FR,174.50
25/09/2023 07:00:00 - 25/09/2023 08:00:00,BZN|FR,BZN|GB(IFA2),128.75
25/09/2023 07:00:00 - 25/09/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/09/2023 08:00:00 - 25/09/2023 09:00:00,BZN|FR,BZN|GB(IFA2),719.00
25/09/2023 08:00:00 - 25/09/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/09/2023 09:00:00 - 25/09/2023 10:00:00,BZN|FR,BZN|GB(IFA2),590.25
25/09/2023 09:00:00 - 25/09/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/09/2023 10:00:00 - 25/09/2023 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 10:00:00 - 25/09/2023 11:00:00,BZN|GB(IFA2),BZN|FR,48.50
25/09/2023 11:00:00 - 25/09/2023 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 11:00:00 - 25/09/2023 12:00:00,BZN|GB(IFA2),BZN|FR,236.50
25/09/2023 12:00:00 - 25/09/2023 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 12:00:00 - 25/09/2023 13:00:00,BZN|GB(IFA2),BZN|FR,458.50
25/09/2023 13:00:00 - 25/09/2023 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 13:00:00 - 25/09/2023 14:00:00,BZN|GB(IFA2),BZN|FR,355.75
25/09/2023 14:00:00 - 25/09/2023 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 14:00:00 - 25/09/2023 15:00:00,BZN|GB(IFA2),BZN|FR,15.25
25/09/2023 15:00:00 - 25/09/2023 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 15:00:00 - 25/09/2023 16:00:00,BZN|GB(IFA2),BZN|FR,521.25
25/09/2023 16:00:00 - 25/09/2023 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 16:00:00 - 25/09/2023 17:00:00,BZN|GB(IFA2),BZN|FR,537.00
25/09/2023 17:00:00 - 25/09/2023 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 17:00:00 - 25/09/2023 18:00:00,BZN|GB(IFA2),BZN|FR,547.75
25/09/2023 18:00:00 - 25/09/2023 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 18:00:00 - 25/09/2023 19:00:00,BZN|GB(IFA2),BZN|FR,378.75
25/09/2023 19:00:00 - 25/09/2023 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 19:00:00 - 25/09/2023 20:00:00,BZN|GB(IFA2),BZN|FR,398.25
25/09/2023 20:00:00 - 25/09/2023 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 20:00:00 - 25/09/2023 21:00:00,BZN|GB(IFA2),BZN|FR,615.50
25/09/2023 21:00:00 - 25/09/2023 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 21:00:00 - 25/09/2023 22:00:00,BZN|GB(IFA2),BZN|FR,911.25
25/09/2023 22:00:00 - 25/09/2023 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 22:00:00 - 25/09/2023 23:00:00,BZN|GB(IFA2),BZN|FR,443.75
25/09/2023 23:00:00 - 26/09/2023 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/09/2023 23:00:00 - 26/09/2023 00:00:00,BZN|GB(IFA2),BZN|FR,280.00
26/09/2023 00:00:00 - 26/09/2023 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/09/2023 00:00:00 - 26/09/2023 01:00:00,BZN|GB(IFA2),BZN|FR,173.25
26/09/2023 01:00:00 - 26/09/2023 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/09/2023 01:00:00 - 26/09/2023 02:00:00,BZN|GB(IFA2),BZN|FR,188.75
26/09/2023 02:00:00 - 26/09/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/09/2023 02:00:00 - 26/09/2023 03:00:00,BZN|GB(IFA2),BZN|FR,365.25
26/09/2023 03:00:00 - 26/09/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/09/2023 03:00:00 - 26/09/2023 04:00:00,BZN|GB(IFA2),BZN|FR,479.00
26/09/2023 04:00:00 - 26/09/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/09/2023 04:00:00 - 26/09/2023 05:00:00,BZN|GB(IFA2),BZN|FR,845.50
26/09/2023 05:00:00 - 26/09/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/09/2023 05:00:00 - 26/09/2023 06:00:00,BZN|GB(IFA2),BZN|FR,775.75
26/09/2023 06:00:00 - 26/09/2023 07:00:00,BZN|FR,BZN|GB(IFA2),27.75
26/09/2023 06:00:00 - 26/09/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/09/2023 07:00:00 - 26/09/2023 08:00:00,BZN|FR,BZN|GB(IFA2),305.50
26/09/2023 07:00:00 - 26/09/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/09/2023 08:00:00 - 26/09/2023 09:00:00,BZN|FR,BZN|GB(IFA2),366.75
26/09/2023 08:00:00 - 26/09/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
