MTU,Out Area,In Area,Physical Flow (MW)
25/10/2025 12:00:00 - 25/10/2025 13:00:00,BZN|FR,BZN|GB(IFA2),675.34
25/10/2025 12:00:00 - 25/10/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 13:00:00 - 25/10/2025 14:00:00,BZN|FR,BZN|GB(IFA2),618.45
25/10/2025 13:00:00 - 25/10/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 14:00:00 - 25/10/2025 15:00:00,BZN|FR,BZN|GB(IFA2),609.10
25/10/2025 14:00:00 - 25/10/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 15:00:00 - 25/10/2025 16:00:00,BZN|FR,BZN|GB(IFA2),994.14
25/10/2025 15:00:00 - 25/10/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 16:00:00 - 25/10/2025 17:00:00,BZN|FR,BZN|GB(IFA2),905.75
25/10/2025 16:00:00 - 25/10/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 17:00:00 - 25/10/2025 18:00:00,BZN|FR,BZN|GB(IFA2),920.92
25/10/2025 17:00:00 - 25/10/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 18:00:00 - 25/10/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1021.95
25/10/2025 18:00:00 - 25/10/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 19:00:00 - 25/10/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1020.57
25/10/2025 19:00:00 - 25/10/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 20:00:00 - 25/10/2025 21:00:00,BZN|FR,BZN|GB(IFA2),801.40
25/10/2025 20:00:00 - 25/10/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 21:00:00 - 25/10/2025 22:00:00,BZN|FR,BZN|GB(IFA2),475.28
25/10/2025 21:00:00 - 25/10/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 22:00:00 - 25/10/2025 23:00:00,BZN|FR,BZN|GB(IFA2),71.84
25/10/2025 22:00:00 - 25/10/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/10/2025 23:00:00 - 26/10/2025 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
25/10/2025 23:00:00 - 26/10/2025 00:00:00,BZN|GB(IFA2),BZN|FR,14.32
26/10/2025 00:00:00 - 26/10/2025 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/10/2025 00:00:00 - 26/10/2025 01:00:00,BZN|GB(IFA2),BZN|FR,184.93
26/10/2025 01:00:00 - 26/10/2025 02:00:00,BZN|FR,BZN|GB(IFA2),87.98
26/10/2025 01:00:00 - 26/10/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 02:00:00 - 26/10/2025 03:00:00,BZN|FR,BZN|GB(IFA2),191.04
26/10/2025 02:00:00 - 26/10/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 03:00:00 - 26/10/2025 04:00:00,BZN|FR,BZN|GB(IFA2),270.85
26/10/2025 03:00:00 - 26/10/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 04:00:00 - 26/10/2025 05:00:00,BZN|FR,BZN|GB(IFA2),217.13
26/10/2025 04:00:00 - 26/10/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 05:00:00 - 26/10/2025 06:00:00,BZN|FR,BZN|GB(IFA2),274.34
26/10/2025 05:00:00 - 26/10/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 06:00:00 - 26/10/2025 07:00:00,BZN|FR,BZN|GB(IFA2),392.85
26/10/2025 06:00:00 - 26/10/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 07:00:00 - 26/10/2025 08:00:00,BZN|FR,BZN|GB(IFA2),790.88
26/10/2025 07:00:00 - 26/10/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 08:00:00 - 26/10/2025 09:00:00,BZN|FR,BZN|GB(IFA2),899.10
26/10/2025 08:00:00 - 26/10/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 09:00:00 - 26/10/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1021.47
26/10/2025 09:00:00 - 26/10/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 10:00:00 - 26/10/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.47
26/10/2025 10:00:00 - 26/10/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 11:00:00 - 26/10/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.43
26/10/2025 11:00:00 - 26/10/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 12:00:00 - 26/10/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.54
26/10/2025 12:00:00 - 26/10/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 13:00:00 - 26/10/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.58
26/10/2025 13:00:00 - 26/10/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 14:00:00 - 26/10/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1024.61
26/10/2025 14:00:00 - 26/10/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 15:00:00 - 26/10/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1022.94
26/10/2025 15:00:00 - 26/10/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 16:00:00 - 26/10/2025 17:00:00,BZN|FR,BZN|GB(IFA2),941.24
26/10/2025 16:00:00 - 26/10/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 17:00:00 - 26/10/2025 18:00:00,BZN|FR,BZN|GB(IFA2),856.68
26/10/2025 17:00:00 - 26/10/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 18:00:00 - 26/10/2025 19:00:00,BZN|FR,BZN|GB(IFA2),940.97
26/10/2025 18:00:00 - 26/10/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 19:00:00 - 26/10/2025 20:00:00,BZN|FR,BZN|GB(IFA2),959.16
26/10/2025 19:00:00 - 26/10/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 20:00:00 - 26/10/2025 21:00:00,BZN|FR,BZN|GB(IFA2),982.10
26/10/2025 20:00:00 - 26/10/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 21:00:00 - 26/10/2025 22:00:00,BZN|FR,BZN|GB(IFA2),874.14
26/10/2025 21:00:00 - 26/10/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 22:00:00 - 26/10/2025 23:00:00,BZN|FR,BZN|GB(IFA2),790.42
26/10/2025 22:00:00 - 26/10/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/10/2025 23:00:00 - 27/10/2025 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
26/10/2025 23:00:00 - 27/10/2025 00:00:00,BZN|GB(IFA2),BZN|FR,291.35
27/10/2025 00:00:00 - 27/10/2025 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2025 00:00:00 - 27/10/2025 01:00:00,BZN|GB(IFA2),BZN|FR,231.82
27/10/2025 01:00:00 - 27/10/2025 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2025 01:00:00 - 27/10/2025 02:00:00,BZN|GB(IFA2),BZN|FR,97.75
27/10/2025 02:00:00 - 27/10/2025 03:00:00,BZN|FR,BZN|GB(IFA2),48.74
27/10/2025 02:00:00 - 27/10/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 03:00:00 - 27/10/2025 04:00:00,BZN|FR,BZN|GB(IFA2),135.19
27/10/2025 03:00:00 - 27/10/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 04:00:00 - 27/10/2025 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2025 04:00:00 - 27/10/2025 05:00:00,BZN|GB(IFA2),BZN|FR,104.76
27/10/2025 05:00:00 - 27/10/2025 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2025 05:00:00 - 27/10/2025 06:00:00,BZN|GB(IFA2),BZN|FR,110.61
27/10/2025 06:00:00 - 27/10/2025 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2025 06:00:00 - 27/10/2025 07:00:00,BZN|GB(IFA2),BZN|FR,2.04
27/10/2025 07:00:00 - 27/10/2025 08:00:00,BZN|FR,BZN|GB(IFA2),0.70
27/10/2025 07:00:00 - 27/10/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 08:00:00 - 27/10/2025 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2025 08:00:00 - 27/10/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 09:00:00 - 27/10/2025 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
27/10/2025 09:00:00 - 27/10/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 10:00:00 - 27/10/2025 11:00:00,BZN|FR,BZN|GB(IFA2),0.06
27/10/2025 10:00:00 - 27/10/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 11:00:00 - 27/10/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1.53
27/10/2025 11:00:00 - 27/10/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 12:00:00 - 27/10/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1.63
27/10/2025 12:00:00 - 27/10/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 13:00:00 - 27/10/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1.69
27/10/2025 13:00:00 - 27/10/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 14:00:00 - 27/10/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1.81
27/10/2025 14:00:00 - 27/10/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 15:00:00 - 27/10/2025 16:00:00,BZN|FR,BZN|GB(IFA2),2.04
27/10/2025 15:00:00 - 27/10/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 16:00:00 - 27/10/2025 17:00:00,BZN|FR,BZN|GB(IFA2),2.16
27/10/2025 16:00:00 - 27/10/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 17:00:00 - 27/10/2025 18:00:00,BZN|FR,BZN|GB(IFA2),2.11
27/10/2025 17:00:00 - 27/10/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 18:00:00 - 27/10/2025 19:00:00,BZN|FR,BZN|GB(IFA2),2.98
27/10/2025 18:00:00 - 27/10/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 19:00:00 - 27/10/2025 20:00:00,BZN|FR,BZN|GB(IFA2),4.19
27/10/2025 19:00:00 - 27/10/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 20:00:00 - 27/10/2025 21:00:00,BZN|FR,BZN|GB(IFA2),4.20
27/10/2025 20:00:00 - 27/10/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 21:00:00 - 27/10/2025 22:00:00,BZN|FR,BZN|GB(IFA2),3.66
27/10/2025 21:00:00 - 27/10/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 22:00:00 - 27/10/2025 23:00:00,BZN|FR,BZN|GB(IFA2),3.19
27/10/2025 22:00:00 - 27/10/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/10/2025 23:00:00 - 28/10/2025 00:00:00,BZN|FR,BZN|GB(IFA2),3.72
27/10/2025 23:00:00 - 28/10/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 00:00:00 - 28/10/2025 01:00:00,BZN|FR,BZN|GB(IFA2),3.70
28/10/2025 00:00:00 - 28/10/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 01:00:00 - 28/10/2025 02:00:00,BZN|FR,BZN|GB(IFA2),4.09
28/10/2025 01:00:00 - 28/10/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 02:00:00 - 28/10/2025 03:00:00,BZN|FR,BZN|GB(IFA2),3.88
28/10/2025 02:00:00 - 28/10/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 03:00:00 - 28/10/2025 04:00:00,BZN|FR,BZN|GB(IFA2),3.71
28/10/2025 03:00:00 - 28/10/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 04:00:00 - 28/10/2025 05:00:00,BZN|FR,BZN|GB(IFA2),3.28
28/10/2025 04:00:00 - 28/10/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 05:00:00 - 28/10/2025 06:00:00,BZN|FR,BZN|GB(IFA2),2.83
28/10/2025 05:00:00 - 28/10/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 06:00:00 - 28/10/2025 07:00:00,BZN|FR,BZN|GB(IFA2),2.30
28/10/2025 06:00:00 - 28/10/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 07:00:00 - 28/10/2025 08:00:00,BZN|FR,BZN|GB(IFA2),1.47
28/10/2025 07:00:00 - 28/10/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 08:00:00 - 28/10/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1.47
28/10/2025 08:00:00 - 28/10/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 09:00:00 - 28/10/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1.58
28/10/2025 09:00:00 - 28/10/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 10:00:00 - 28/10/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1.63
28/10/2025 10:00:00 - 28/10/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 11:00:00 - 28/10/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1.71
28/10/2025 11:00:00 - 28/10/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 12:00:00 - 28/10/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1.73
28/10/2025 12:00:00 - 28/10/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 13:00:00 - 28/10/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1.68
28/10/2025 13:00:00 - 28/10/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 14:00:00 - 28/10/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1.73
28/10/2025 14:00:00 - 28/10/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 15:00:00 - 28/10/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1.77
28/10/2025 15:00:00 - 28/10/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 16:00:00 - 28/10/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1.66
28/10/2025 16:00:00 - 28/10/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 17:00:00 - 28/10/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1.41
28/10/2025 17:00:00 - 28/10/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 18:00:00 - 28/10/2025 19:00:00,BZN|FR,BZN|GB(IFA2),2.91
28/10/2025 18:00:00 - 28/10/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 19:00:00 - 28/10/2025 20:00:00,BZN|FR,BZN|GB(IFA2),4.72
28/10/2025 19:00:00 - 28/10/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 20:00:00 - 28/10/2025 21:00:00,BZN|FR,BZN|GB(IFA2),4.39
28/10/2025 20:00:00 - 28/10/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 21:00:00 - 28/10/2025 22:00:00,BZN|FR,BZN|GB(IFA2),3.83
28/10/2025 21:00:00 - 28/10/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 22:00:00 - 28/10/2025 23:00:00,BZN|FR,BZN|GB(IFA2),4.09
28/10/2025 22:00:00 - 28/10/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
28/10/2025 23:00:00 - 29/10/2025 00:00:00,BZN|FR,BZN|GB(IFA2),4.23
28/10/2025 23:00:00 - 29/10/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 00:00:00 - 29/10/2025 01:00:00,BZN|FR,BZN|GB(IFA2),4.24
29/10/2025 00:00:00 - 29/10/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 01:00:00 - 29/10/2025 02:00:00,BZN|FR,BZN|GB(IFA2),4.67
29/10/2025 01:00:00 - 29/10/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 02:00:00 - 29/10/2025 03:00:00,BZN|FR,BZN|GB(IFA2),4.73
29/10/2025 02:00:00 - 29/10/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 03:00:00 - 29/10/2025 04:00:00,BZN|FR,BZN|GB(IFA2),4.68
29/10/2025 03:00:00 - 29/10/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 04:00:00 - 29/10/2025 05:00:00,BZN|FR,BZN|GB(IFA2),4.55
29/10/2025 04:00:00 - 29/10/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 05:00:00 - 29/10/2025 06:00:00,BZN|FR,BZN|GB(IFA2),3.37
29/10/2025 05:00:00 - 29/10/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 06:00:00 - 29/10/2025 07:00:00,BZN|FR,BZN|GB(IFA2),2.29
29/10/2025 06:00:00 - 29/10/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 07:00:00 - 29/10/2025 08:00:00,BZN|FR,BZN|GB(IFA2),2.40
29/10/2025 07:00:00 - 29/10/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 08:00:00 - 29/10/2025 09:00:00,BZN|FR,BZN|GB(IFA2),2.35
29/10/2025 08:00:00 - 29/10/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 09:00:00 - 29/10/2025 10:00:00,BZN|FR,BZN|GB(IFA2),2.28
29/10/2025 09:00:00 - 29/10/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 10:00:00 - 29/10/2025 11:00:00,BZN|FR,BZN|GB(IFA2),2.16
29/10/2025 10:00:00 - 29/10/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 11:00:00 - 29/10/2025 12:00:00,BZN|FR,BZN|GB(IFA2),2.06
29/10/2025 11:00:00 - 29/10/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 12:00:00 - 29/10/2025 13:00:00,BZN|FR,BZN|GB(IFA2),2.18
29/10/2025 12:00:00 - 29/10/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 13:00:00 - 29/10/2025 14:00:00,BZN|FR,BZN|GB(IFA2),2.19
29/10/2025 13:00:00 - 29/10/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 14:00:00 - 29/10/2025 15:00:00,BZN|FR,BZN|GB(IFA2),2.33
29/10/2025 14:00:00 - 29/10/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 15:00:00 - 29/10/2025 16:00:00,BZN|FR,BZN|GB(IFA2),2.50
29/10/2025 15:00:00 - 29/10/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 16:00:00 - 29/10/2025 17:00:00,BZN|FR,BZN|GB(IFA2),2.28
29/10/2025 16:00:00 - 29/10/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 17:00:00 - 29/10/2025 18:00:00,BZN|FR,BZN|GB(IFA2),2.02
29/10/2025 17:00:00 - 29/10/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 18:00:00 - 29/10/2025 19:00:00,BZN|FR,BZN|GB(IFA2),2.12
29/10/2025 18:00:00 - 29/10/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 19:00:00 - 29/10/2025 20:00:00,BZN|FR,BZN|GB(IFA2),2.17
29/10/2025 19:00:00 - 29/10/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 20:00:00 - 29/10/2025 21:00:00,BZN|FR,BZN|GB(IFA2),2.16
29/10/2025 20:00:00 - 29/10/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 21:00:00 - 29/10/2025 22:00:00,BZN|FR,BZN|GB(IFA2),2.16
29/10/2025 21:00:00 - 29/10/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 22:00:00 - 29/10/2025 23:00:00,BZN|FR,BZN|GB(IFA2),2.61
29/10/2025 22:00:00 - 29/10/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
29/10/2025 23:00:00 - 30/10/2025 00:00:00,BZN|FR,BZN|GB(IFA2),2.89
29/10/2025 23:00:00 - 30/10/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 00:00:00 - 30/10/2025 01:00:00,BZN|FR,BZN|GB(IFA2),4.00
30/10/2025 00:00:00 - 30/10/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 01:00:00 - 30/10/2025 02:00:00,BZN|FR,BZN|GB(IFA2),4.60
30/10/2025 01:00:00 - 30/10/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 02:00:00 - 30/10/2025 03:00:00,BZN|FR,BZN|GB(IFA2),4.50
30/10/2025 02:00:00 - 30/10/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 03:00:00 - 30/10/2025 04:00:00,BZN|FR,BZN|GB(IFA2),4.65
30/10/2025 03:00:00 - 30/10/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 04:00:00 - 30/10/2025 05:00:00,BZN|FR,BZN|GB(IFA2),3.82
30/10/2025 04:00:00 - 30/10/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 05:00:00 - 30/10/2025 06:00:00,BZN|FR,BZN|GB(IFA2),3.19
30/10/2025 05:00:00 - 30/10/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 06:00:00 - 30/10/2025 07:00:00,BZN|FR,BZN|GB(IFA2),2.30
30/10/2025 06:00:00 - 30/10/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 07:00:00 - 30/10/2025 08:00:00,BZN|FR,BZN|GB(IFA2),2.42
30/10/2025 07:00:00 - 30/10/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 08:00:00 - 30/10/2025 09:00:00,BZN|FR,BZN|GB(IFA2),2.51
30/10/2025 08:00:00 - 30/10/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 09:00:00 - 30/10/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1.85
30/10/2025 09:00:00 - 30/10/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 10:00:00 - 30/10/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1.85
30/10/2025 10:00:00 - 30/10/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 11:00:00 - 30/10/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1.93
30/10/2025 11:00:00 - 30/10/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 12:00:00 - 30/10/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1.82
30/10/2025 12:00:00 - 30/10/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 13:00:00 - 30/10/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1.66
30/10/2025 13:00:00 - 30/10/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 14:00:00 - 30/10/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1.85
30/10/2025 14:00:00 - 30/10/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 15:00:00 - 30/10/2025 16:00:00,BZN|FR,BZN|GB(IFA2),2.32
30/10/2025 15:00:00 - 30/10/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 16:00:00 - 30/10/2025 17:00:00,BZN|FR,BZN|GB(IFA2),2.53
30/10/2025 16:00:00 - 30/10/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 17:00:00 - 30/10/2025 18:00:00,BZN|FR,BZN|GB(IFA2),2.22
30/10/2025 17:00:00 - 30/10/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 18:00:00 - 30/10/2025 19:00:00,BZN|FR,BZN|GB(IFA2),2.53
30/10/2025 18:00:00 - 30/10/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 19:00:00 - 30/10/2025 20:00:00,BZN|FR,BZN|GB(IFA2),2.70
30/10/2025 19:00:00 - 30/10/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 20:00:00 - 30/10/2025 21:00:00,BZN|FR,BZN|GB(IFA2),2.17
30/10/2025 20:00:00 - 30/10/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 21:00:00 - 30/10/2025 22:00:00,BZN|FR,BZN|GB(IFA2),2.10
30/10/2025 21:00:00 - 30/10/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 22:00:00 - 30/10/2025 23:00:00,BZN|FR,BZN|GB(IFA2),2.44
30/10/2025 22:00:00 - 30/10/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
30/10/2025 23:00:00 - 31/10/2025 00:00:00,BZN|FR,BZN|GB(IFA2),2.77
30/10/2025 23:00:00 - 31/10/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2025 00:00:00 - 31/10/2025 01:00:00,BZN|FR,BZN|GB(IFA2),2.20
31/10/2025 00:00:00 - 31/10/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2025 01:00:00 - 31/10/2025 02:00:00,BZN|FR,BZN|GB(IFA2),2.52
31/10/2025 01:00:00 - 31/10/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2025 02:00:00 - 31/10/2025 03:00:00,BZN|FR,BZN|GB(IFA2),2.43
31/10/2025 02:00:00 - 31/10/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2025 03:00:00 - 31/10/2025 04:00:00,BZN|FR,BZN|GB(IFA2),2.61
31/10/2025 03:00:00 - 31/10/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
31/10/2025 04:00:00 - 31/10/2025 05:00:00,BZN|FR,BZN|GB(IFA2),2.44
